region_type,N_households,mean_total_peak_kW,median_total_peak_kW,min_total_peak_kW,max_total_peak_kW,std_total_peak_kW,p5_total_peak_kW,p95_total_peak_kW,mean_peak_per_household_kW,median_peak_per_household_kW,min_peak_per_household_kW,max_peak_per_household_kW,std_peak_per_household_kW,p5_peak_per_household_kW,p95_peak_per_household_kW,num_simulations
village,87,319.7684826081231,320.07295043817203,272.10228223665763,366.9012048559838,15.534421998263175,293.8269917405679,345.3509968966402,3.675499800093369,3.678999430323816,3.127612439501812,4.217255228229699,0.1785565746926802,3.3773217441444583,3.9695516884671287,2000
village,88,323.1194564851469,323.1094188256409,279.9660946953493,374.3355323605671,15.117677474958443,297.85864476499927,347.54395404355006,3.6718120055130323,3.6716979412004647,3.181432894265333,4.253812867733717,0.17179178948816415,3.3847573268749915,3.9493631141312506,2000
village,89,327.1283982268913,326.9382277596354,278.3979451819646,375.54823106421316,15.361290927868783,302.3042801518696,353.1681715967905,3.675599980077431,3.673463233254331,3.128066799797355,4.2196430456653164,0.17259877447043578,3.3966773050771866,3.9681817033347246,2000
village,90,331.1229783944364,331.2175268592082,287.296795459828,381.2087631851032,15.09603554966257,306.2139034934792,355.83173714262597,3.6791442043826272,3.680194742880091,3.192186616220311,4.2356529242789245,0.1677337283295841,3.4023767054831024,3.9536859682513996,2000
village,91,334.6466416751514,334.54360295155163,282.89992283658125,377.03416947876275,14.842862661313614,310.68193603246317,359.73333395117606,3.6774356228038614,3.67630332913793,3.108790360841552,4.143232631634755,0.1631083808935562,3.414087209147947,3.953113559903034,2000
village,92,337.6310592868312,337.5174966601762,284.90313505933227,392.1804474549377,15.751287021416413,311.56134799147384,363.52940651964985,3.6699028183351214,3.6686684419584377,3.096773207166655,4.262830950597149,0.17120964153713492,3.386536391211672,3.95140659260489,2000
village,93,341.69139503226995,341.4521574819907,293.66761280672466,402.0524632763186,15.569327606652571,316.013003770292,367.6463993100075,3.674101021852365,3.6715285750751687,3.1577162667389747,4.323144766412027,0.1674121248027158,3.3979892878526026,3.9531870893549192,2000
village,94,345.75735670695144,345.754265716978,286.8947531403297,404.8535624806092,15.388562372759903,320.9069884455739,370.0373185425787,3.6782697522016115,3.6782368693295533,3.0520718419184014,4.306952792346906,0.1637081103485096,3.4139041323997223,3.936567218538071,2000
village,95,348.97469283852325,349.04400719693854,301.52269390202,401.8485060727924,15.443039947897852,322.9262111086632,374.5038646486653,3.673417819352876,3.674147444178301,3.173923093705474,4.229984274450446,0.16255831524103,3.3992232748280333,3.9421459436701607,2000
village,96,353.1173976876939,353.15144146219626,285.41411305054123,403.6339345149764,15.529702108472678,327.0160864860886,378.63092750603244,3.6783062259134782,3.6786608485645442,2.9730636776098045,4.204520151197671,0.1617677302965904,3.406417567563423,3.944072161521171,2000
village,97,356.8297596083255,356.95523122848306,303.9158708999264,409.1914384798844,15.40610811938519,330.90718609939125,381.7057123179677,3.678657315549747,3.679950837407042,3.133153308246664,4.218468437936953,0.15882585690087825,3.4114142896844455,3.9351104362677085,2000
village,98,360.16245682788616,360.8870717366576,306.37615768677983,416.31748783282626,16.04237068829939,332.71679714792356,386.3098147715026,3.6751271104886345,3.6825211401699756,3.126287323334488,4.248137630947206,0.16369766008468764,3.395069358652281,3.941936885423496,2000
village,99,363.9053322971087,363.53978610298554,312.9164539441032,418.6644599598542,15.953301983494221,337.713682475896,389.7683877009464,3.6758114373445325,3.6721190515453084,3.1607722620616485,4.228933938988426,0.16114446447973962,3.411249317938344,3.9370544212216805,2000
village,100,367.4459046102119,367.2808420010844,308.4963690927744,421.54624441822045,16.074902407815017,341.2719028405168,394.87752390128435,3.674459046102119,3.6728084200108437,3.084963690927744,4.215462444182204,0.16074902407815017,3.412719028405168,3.9487752390128437,2000
village,101,371.7623879511042,371.81249786687897,314.10376258890034,423.86521742113,16.17667979023657,345.1851113772431,398.1067809251392,3.68081572228816,3.6813118600681083,3.109938243454459,4.196685321001287,0.16016514643798585,3.4176743700717145,3.9416512962885073,2000
village,102,375.308270519556,374.74163191343314,324.7321564471162,430.01034958129696,15.575223405525437,350.8174850274648,402.0638668902032,3.6794928482309417,3.6739375677787565,3.1836485926187863,4.2157877409931075,0.15269826868162192,3.4393871081124,3.9418026165706195,2000
village,103,379.1408495954405,378.794539207957,323.15054737464607,428.09894894011865,15.40809525883667,354.41506220505835,404.9902725918855,3.6809791222858292,3.677616885514145,3.137383955093651,4.156300475146783,0.1495931578527832,3.4409229340296927,3.931944394095976,2000
village,104,382.25707462858395,382.08190585019736,333.8366210497802,431.601498916628,15.630298408548796,356.55571643482585,407.6692601199388,3.6755487945056147,3.673864479328821,3.2099675100940406,4.150014412659885,0.15029133085143073,3.4284203503348643,3.9198967319224884,2000
village,105,386.23397368950725,386.35767693050536,332.06859349482914,440.43223253872384,16.02831386342442,359.50918685538886,412.30071116330254,3.6784187970429265,3.6795969231476704,3.1625580332840872,4.194592690844989,0.1526506082230897,3.42389701767037,3.9266734396505005,2000
village,106,389.75600793266693,389.76163710461526,342.56961362598395,431.5814619335647,15.343835062173083,365.0376736700465,415.27436644074834,3.6769434710628954,3.6769965764586345,3.2317888077923014,4.071523225788346,0.144753160963897,3.4437516383966655,3.9176827022712106,2000
village,107,393.43681895087,393.78207777092587,335.2460099851437,441.7392278503075,15.626118978648117,367.7950065305009,419.15491724086417,3.676979616363271,3.6802063343077185,3.1331402802349877,4.128403998601004,0.1460384951275525,3.4373365096308497,3.917335675148263,2000
