region_type,N_households,mean_total_peak_kW,median_total_peak_kW,min_total_peak_kW,max_total_peak_kW,std_total_peak_kW,p5_total_peak_kW,p95_total_peak_kW,mean_peak_per_household_kW,median_peak_per_household_kW,min_peak_per_household_kW,max_peak_per_household_kW,std_peak_per_household_kW,p5_peak_per_household_kW,p95_peak_per_household_kW,num_simulations
town,54,270.8438092978564,270.35287010007244,209.96705160422175,336.65095840763087,18.94808461388002,239.23234369198505,302.4888802509258,5.015626098108452,5.006534631482823,3.888278733411514,6.2342770075487195,0.350890455812593,4.430228586888612,5.601645930572699,2000
town,55,275.44385011914204,274.9731416990566,219.3442489359519,333.73812470366335,19.042724319702298,244.25557202593367,307.06551375956707,5.008070002166219,4.999511667255575,3.9880772533809434,6.06796590370297,0.3462313512673145,4.441010400471521,5.583009341083037,2000
town,56,281.0627156041758,280.7480352842468,221.46593068072968,359.24794046506224,19.162191999981243,251.15658494699736,313.0704502835138,5.018977064360282,5.013357772932978,3.954748762155887,6.415141794018969,0.34218199999966503,4.484939016910667,5.590543755062747,2000
town,57,285.86729705632484,284.9459411633523,223.2413562550009,351.5835896238593,18.67899001869073,256.59300431859873,317.62387837828976,5.015215737830261,4.999051599357058,3.9165150220175597,6.168133151295778,0.327701579275276,4.501631654712258,5.572348743478768,2000
town,58,291.0603063788929,290.70156187086667,231.20376371661402,358.4260657139771,19.51081397229031,259.55403432586746,323.13041297822923,5.018281144463671,5.012095894325288,3.986271788217483,6.17975975368926,0.336393344349833,4.475069557342542,5.571214016866022,2000
town,59,296.585826420187,296.3715183937571,229.05972158235696,358.3461592716727,20.209064929577305,262.84951252161846,329.55129573363394,5.026878413901475,5.023246074470459,3.88236816241283,6.073663716469029,0.34252652423012386,4.455076483417262,5.5856151819259985,2000
town,60,300.39769844749867,299.7615386276451,243.1821349893249,366.19292734785097,19.65472989067106,268.9606776451059,333.6014906441019,5.0066283074583104,4.996025643794084,4.053035583155415,6.103215455797516,0.32757883151118433,4.482677960751765,5.560024844068365,2000
town,61,305.5508022379264,305.2601632277205,251.16054824050593,380.1205336325765,19.371459900410624,274.52443197145345,337.5224497246357,5.009029544884039,5.004264970946238,4.117386036729606,6.2314841579110904,0.31756491640017415,4.500400524122188,5.533154913518619,2000
town,62,311.1981919632414,310.32447569025055,248.14189560526327,380.7391445948567,19.615650651934327,279.4637053808841,344.2668933297293,5.019325676826475,5.0052334788750095,4.002288638794569,6.140953945078334,0.316381462127973,4.5074791190465175,5.55269182789886,2000
town,63,316.1242934360772,315.62124423562705,248.1285464178822,393.1121293710774,19.80041180025584,284.23292115298165,349.58631291072237,5.017845927556782,5.009861019613128,3.9385483558394,6.239875069382181,0.3142922507977117,4.511633669094946,5.54898909382099,2000
